RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
92654,78745,Texas,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243600,246600,258200,262600,266800,262e3,256800,254100,251800,253100,259800,267300,264500,264500,255900,260400,251700,26e4,264100,278100,286600,287500,292200,292200,292200,287e3,277700,278800,280100,287500,292100,299900,297900,303400,297300,303900,292600,298700,292100,303800,304900,
90665,75067,Texas,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188800,192900,193900,199400,198300,199300,197e3,199400,203800,204800,21e4,208200,212200,207400,214300,212100,223200,219900,220200,216300,214800,220400,221600,224500,222200,225800,229600,238400,236200,240500,236800,238800,245500,247100,253e3,245500,242900,242900,248900
72363,33025,Florida,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145800,153300,160400,165200,168900,171700,173800,173500,167100,170100,177200,188800,199600,196400,189e3,185500,189500,196300,198200,202100,208800,206e3,207600,205600,209400,199300,206800,196400,209700,207500,217100,209500,204500,202500,213600,226100,236e3,228900,229800,223400,221200,212300
58669,02169,Massachusetts,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322900,324800,315900,310500,325500,332e3,336700,345e3,348500,35e4,322200,310300,314900,330200,345400,347600,339500,336900,341900,343300,348800,349900,349400,341400,329600,332300,341e3,352400,369400,367800,374800,357400,358600,357100,
87074,66062,Kansas,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236700,237700,231900,229600,237100,243800,248800,253600,258e3,261400,257400,252600,248700,247500,245400,242200,242500,251200,260600,267500,274100,268800,265900,258900,267200,
67730,23462,Virginia,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177300,178900,180200,185100,184400,179400,170600,174100,174700,181100,179700,185200,185800,180700,18e4,178500,185200,190300,193200,189500,191700,188800,183900,177300,178700,184700,184300,181500,183400,186500,186700,189600,200400,204300,201600,185700,185300,183700,187800
96025,90044,California,51,,,,,,,,,,,,,,,,,,,,,,,,,,,183700,189600,179e3,182e3,192800,195400,184800,173900,174200,197800,204400,209500,188e3,181400,180800,184300,188e3,189300,186100,186300,180900,184600,179600,175100,177500,185600,187700,187800,186900,196300,197500,200300,197700,201800,204900,219600,225900,224400,223300,224600,236500,235700,235300,228400,248e3,255200,266e3,255e3,255300,257e3,253600,254100,257e3,260800,269800,271100,284700,289400,298e3,295200,294300,279300,275300,272700,284500,291900,296100,307500,301100,300500,293700,299100,310100,322700,338e3,353800,347800,351900,345400,355300,358800,358700,354300,344500,341100,356200,367600,381100,375100,377500,379700,391100,414400,432800,441500,423900,413600,412300,417800,434500
98325,95630,California,52,415200,411600,422900,408100,404700,402900,420500,410700,394500,377300,374500,384900,379100,371700,351500,349e3,353e3,342900,352100,346300,369900,359400,355800,336600,350600,357800,362600,341e3,330700,323100,322500,323500,328900,328900,328500,315600,312800,298800,290900,283e3,282700,283e3,288200,291100,301900,298900,298300,295100,300700,311100,307400,316100,329300,343900,343400,340200,353400,366400,365400,350700,351300,361900,375100,375800,383900,392700,400200,400200,401300,402600,409900,408700,399200,384600,387400,398400,408100,411100,413700,412100,402900,397100,401900,417400,426400,430800,424400,422900,423500,429200,429e3,427300,429e3,435e3,440100,435500,438500,439700,455400,456400,452200,445400,443500,455e3,464200,471100,470300,474200,471600,474700,478100,485300,486e3,482100,493200,496800,501200,504400,507100,511600,521200,533500,540400,528300,517500,519500
96239,90805,California,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274300,276700,278400,283300,288600,295500,297500,300300,302e3,304200,305200,310900,313900,317300,319800,312600,313100,317200,324100,332100,328600,334300,335e3,338400,343500,346800,344500,34e4,339500,343700,352e3,344900,350500,352700,368900,383800,386700,388100,377500,378700,383100,381400,386400,381600,388e3,390400,393800,389300,380700,382800,398700,412500,415400,412500,411300,413500,425200,438800,457200,457700,459600,446200,442600,436300,440400,442400
96193,90650,California,54,38e4,349100,337e3,321200,317600,31e4,308400,304600,293700,288200,276e3,275700,269e3,262100,255100,254300,259800,258700,261800,265300,270200,27e4,268700,269300,269700,271500,276200,282800,286100,283500,281600,279400,275100,269200,266200,271e3,271100,269900,264200,261600,258e3,257400,254800,254100,250700,258300,262700,265800,258700,258500,259e3,262800,262800,262800,259800,268100,272800,289200,294100,302600,297300,299700,311700,320300,326800,322500,324800,322e3,327200,336600,343500,344200,345200,344100,348700,352600,350100,349300,348900,355700,361100,360700,360100,367900,374800,382400,376600,375600,381700,384100,389900,388500,386700,384200,382100,387500,388500,392800,395200,404200,404700,413500,414600,423500,422700,426700,429300,436200,437100,438700,437200,439800,441200,446400,450400,451400,448300,444200,452800,460400,466300,464400,463800,466200,464400,467200
96990,92683,California,55,500500,460200,447100,441100,443900,447400,443700,433200,414400,409100,405e3,418400,421800,411200,399800,385900,398200,413800,434700,429200,427800,428100,438800,432600,419300,413500,417100,414e3,413300,404e3,414900,412e3,409700,401300,407400,408800,402900,403900,408300,411700,399300,395100,388700,380700,390900,396400,408e3,391600,382200,374200,366300,37e4,371700,383e3,393600,395300,391200,397600,406600,435e3,441600,459300,455800,47e4,478900,491800,491800,470700,472e3,466400,493500,502700,513500,518700,508e3,506300,503400,505300,511300,510600,519600,527600,528800,524500,527300,530600,535900,532200,536300,543900,544400,547100,542200,546700,550600,553600,563300,565900,579e3,569800,566600,560600,591300,600300,606500,586700,605400,603900,593800,571700,586300,603400,611200,615800,619500,612200,603100,610900,644100,652e3,653900,648700,652e3,659700,656100,641600
95048,85710,Arizona,56,,,,,,,,,,,,,151200,144800,141600,135200,136100,133500,138900,145400,148600,147700,145600,140900,142e3,141300,144900,137400,132100,126e3,126200,122300,121800,117900,121e3,115800,109300,107200,104900,109300,103800,99500,95800,98900,104500,104900,101800,96700,99800,101900,108700,112100,113800,114300,114e3,112900,112100,113700,115900,117400,116500,121e3,120800,123100,123900,128100,128200,129200,127500,130800,133700,135300,134300,132700,132500,132700,131200,131200,130900,132e3,132700,131400,127300,129200,127300,131500,131200,133500,133900,133100,133400,132100,134400,138300,140400,140200,142400,141700,142e3,14e4,141700,143e3,147800,149700,151800,146800,150900,150700,155400,151500,158700,160600,158400,152700,145400,150700,154700,163500,166300,168400,171200,,,,,
84613,60611,Illinois,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529e3,434600,402200,360900,373500,414900,450900,471900,442700,365500,327200,323500,347800,381600,386400,411800,447900,457900,434900,445600,432600,453700,407900,410900,430100,497900,515e3,489e3,409800,405700,401900,443600,441400,473900,497500,504100,459100,435400,419400,429100,429300,456800,477e3,493300,442200,455400,438200,472600,457900,477800,488100,477e3,466e3,452200,466900,445500,440300,407500,419100,414600,429100,409500,417600,428200,538500,518600,503800,416800,449e3,428900,422100,413600,436600,423500,403200,422500,410400,409600,397300,471200,465e3,459e3,403500,428600,451400,464100,456500,426100,413100
61790,10314,New York,58,345700,366800,378300,383300,378400,344400,337e3,336200,347500,337300,328300,316200,320200,338600,376200,378700,359900,325300,309900,313500,327600,333400,332400,317600,312100,324700,345900,370300,348700,330200,318200,323600,334e3,341500,351500,341700,336800,356500,392700,389300,362200,323300,330400,344100,357500,347800,340700,330400,338e3,350100,362100,369600,358e3,341800,321300,321400,339e3,355200,353800,352600,334800,333700,322200,340200,342600,343500,331800,330900,330600,339100,346600,353900,351100,339700,331800,350100,355200,355300,338800,338500,355200,362200,366600,360800,369800,373600,395100,391100,390900,377500,388900,394e3,385300,364200,359200,360900,372200,391900,406200,407300,383400,392600,407500,433500,436800,441300,423900,41e4,414600,444e3,472900,472900,478300,47e4,455600,428100,425800,420900,422500,419900,434900,454800,475e3,466600,461100,
74156,37075,Tennessee,59,197900,194300,200600,203100,202800,191e3,186e3,184700,185100,185500,183e3,190100,191400,189900,186100,186200,189500,192400,189400,190100,178600,188100,185600,194600,196400,185700,182300,175700,191100,192800,189100,190400,194900,208700,219800,208700,195e3,178e3,184300,189e3,184e3,182200,173500,170300,172700,179600,178800,181700,185700,194300,194900,187400,186600,176700,172200,168900,169700,172800,178200,185200,190700,192700,194300,194900,194200,198300,197100,201400,196400,203e3,215e3,222400,220200,205600,210900,225700,231400,222500,209500,206100,220300,224400,224600,216500,217100,219500,217400,218600,228400,232200,230300,222e3,222300,221300,224100,223600,226200,232e3,232800,233600,227900,234e3,242500,251700,255200,248800,252500,239700,244500,243400,261300,265400,266200,262500,261700,265800,279100,292900,298100,282500,272200,271900,280400,292100,287800,
84619,60617,Illinois,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76600,73400,69600,72100,81500,73200,76100,68e3,78700,81700,85500,91900,91200,96e3,85800,87900,97800,98600,98500,81400,89400,104800,107200,103300,97500,103600,100700
71005,30281,Georgia,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130300,132900,132100,132600,131800,131800,132400,131700,133900,133200,134200,131500,135300,138100,142100,139600,139900,135400,141500,144300,146100,143200,139900,143500,143e3,150600,153900,157700,155800,
71864,32210,Florida,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56200,63700,65300,66600,64400,64e3,62600,60400,57200,50400,51700,56800,59300,63900,64200,67e3,66200,64900,64600,63500,67200,65600,68800,67800,70300,67400,65400,59400,59500,62800,68500,72600,70600,73800,71e3,68200,64300,67900,74400,75700,77700,76700,82600,82500,85700,90700,96600,97800,98200,98600,101200,102400,92500,95600,93e3,104500,103e3,100800,101600,105300,113100,110400,109e3,108100,112500,116e3,106700,107e3,107800,128500,126400,128600,123e3,126800,128200,125500,129100,136100
94820,85225,Arizona,63,210800,198100,188500,188700,189300,188e3,179800,173700,171500,161900,145e3,144200,138400,143900,129200,127300,121200,120900,128500,135800,143700,139700,136200,133600,135400,137900,135200,133300,130300,126400,125100,123100,120900,113900,110900,116e3,121200,118100,112300,108600,109900,109400,108700,107900,110400,114100,118800,124800,124200,128500,130600,139200,141400,15e4,151100,157100,148400,149200,145100,152100,157600,162500,166400,171100,173700,176400,176700,179800,179900,180800,181900,182400,184200,188e3,183100,181700,180100,186500,187600,189900,184700,184700,185800,199100,203300,202500,197500,199900,202500,204900,204600,206e3,209200,210800,209800,208400,206300,209500,211400,213400,214600,215200,216500,216500,217e3,220100,224800,230800,231800,233400,233600,235e3,238100,24e4,244900,240900,243600,243700,251e3,254100,255700,253500,248700,250400,254e3,258300
96545,91910,California,64,380300,352200,326200,318300,306e3,295700,298900,296500,284500,271300,281600,276600,269500,248800,246500,242500,243100,246600,25e4,279500,289500,298900,279600,283e3,279700,274200,278300,291200,297100,276700,272700,287100,308600,320400,298800,295600,280700,276600,266900,279400,290800,290400,283600,283700,272500,275100,274e3,282700,268100,267700,287500,296700,303200,292400,286200,298900,313200,327900,325300,322200,326100,314700,319600,323900,334600,334500,347800,372700,381300,377200,361400,361300,379800,389e3,389e3,367300,367500,376200,382400,388200,384100,393200,380800,398400,398900,410700,405400,416200,426400,423500,415200,409200,418300,417e3,420300,408700,413e3,419400,433200,439600,426100,430900,434e3,446500,430800,431100,437e3,454900,463100,450300,449100,444200,461e3,469600,483100,499500,491800,499e3,488e3,525800,507100,493900,460600,477200,484100,501800
95309,87114,New Mexico,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173300,174200,173e3,176300,179200,178200,179e3,175500,179e3,179600,178200,178300,180300,189500,191600,185300,178400,176100,181500,179600,186100,186400,194100,194e3,187700,184800,183900,191400,192700,192800,192200,194700,195100,194800,193100,189800,184100,183500,180700,194600,192600,195600,187900,187500,186700,187400,190400,195900,195900,195900,194500,193700,194e3,192600,192400,191600,188700,191400,191200,194800,193500,196700,198900,200900,203800,203e3,204800,203900,207400,206400,205200,200900,202e3,207800,207800,208500,205e3,208600,212e3,211500,213e3,216200,215700,216800,215900,22e4,217800,212e3,
60081,06010,Connecticut,66,199100,197900,189300,171e3,158500,166900,177500,184600,182100,175100,160200,161500,171100,187700,186500,173300,167800,163400,167500,167300,177600,183800,189200,182800,183100,186700,184400,172500,158900,160800,160900,159500,171100,186400,189e3,160800,157500,165500,175e3,167e3,156800,164200,164300,156500,168e3,173400,201500,194700,191500,176400,169400,168100,152e3,144300,151500,167400,189700,193700,196200,176800,171400,168300,173500,174e3,175e3,176700,167100,161400,163700,166700,186300,182100,182200,174400,165800,157100,145600,156200,163400,166900,162700,162200,157800,160700,163700,168300,168200,164e3,157200,157700,160800,152700,151200,150100,158500,157800,164700,162100,161700,149600,150900,147400,155200,153300,171600,179900,190700,173300,155200,146600,148400,153800,152600,153600,153e3,157400,167200,170700,17e4,156e3,164500,171500,173700,160900,153500,
92336,78240,Texas,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134400,138500,150600,146600,141700,132100,137500,139e3,138100,137200,138700,142600,143700,141400,149400,149400,153300,148500,143300,141400,144300,153e3,151900,149e3,148200,155e3,156500,161300,151300,155200,146900,157600,157400,161500,162800,166400,170600,171900,180200,181400,171700,163300,164800,171700,169700,171300,174300,176400,175600,174100,172200,171600,170100,170900,169400,174700,177800,178300,181100,183700,183800,178800,181300,189500,185600,177900,173600,181800,184900,185900,
94890,85308,Arizona,68,237800,243700,237e3,235300,222300,221600,215800,213300,204800,205100,195600,197900,188200,181700,167600,159500,157800,164100,166600,164500,157800,162200,162700,166100,162400,162500,156400,147600,158800,163500,168900,161700,156700,147300,140700,139200,140800,134300,136600,138500,147500,143300,143500,137400,132300,139500,139600,152800,150200,158800,159200,161300,174400,171400,174400,170500,176300,184300,184700,189400,186500,188600,193500,200800,215900,213800,211400,200600,207100,220800,224200,22e4,214200,215300,212200,218600,234600,243e3,232700,215e3,214700,222100,223700,227500,224700,227800,228100,230700,236400,243600,248300,247700,241300,239900,241200,248600,250300,246500,243100,243500,247e3,249600,254e3,257300,261e3,257300,256e3,255300,258700,262600,263500,261900,259500,259800,267100,264300,266600,271700,274400,268800,261300,269400,279e3,277800,279200,282e3
95804,89108,Nevada,69,,,,,,,,,,,,,,,,72e3,69e3,71500,67900,71600,70100,73100,72900,75e3,76200,79e3,83900,84100,78200,75500,72800,72200,69800,67500,67700,65400,67200,65100,65300,65500,64900,65400,62500,63300,61900,63300,63900,62900,63500,65200,68900,72e3,73e3,74600,79e3,83200,86700,85800,91400,96500,96e3,96e3,100600,116200,118300,115700,112200,116e3,117700,118400,115100,112300,112800,116e3,123600,114800,117800,112700,120300,122500,122300,127900,125400,132200,131100,133700,131800,130800,131400,133900,136700,135900,137700,137e3,142600,141900,144100,143300,141700,141e3,141100,146300,149300,147600,147800,146e3,156e3,156800,159700,156700,154100,159900,159400,166100,167200,176500,178e3,181300,180600,188800,189800,191900,193800,207500,209300,
97431,93722,California,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134200,136400,135300,137500,137100,141500,134400,135300,133500,137900,136800,136800,141200,141700,142500,147200,151700,155300,148300,159300,161700,168400,162100,164600,169100,172600,174500,177900,173e3,179e3,177100,184400,181300,182100,182800,179500,185300,185200,190600,185900,188100,189200,190400,192300,193700,196800,194e3,196700,194700,197400,202e3,205200,205600,203400,203700,206e3,207500,209e3,212e3,210600,213100,221400,225e3,235300,230300,230200,226e3,225700,227700,267500,271100,272100,238800,237600,244700,245900,249500,250200,247400,249500,250400,253500,253900,251700
79040,48180,Michigan,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71e3,67800,61e3,57300,63200,66e3,65700,65e3,69200,73300,68300,71100,74e3,79800,75800,75600,77400,76300,73800,68700,71800,78200,84400,89800,93600,96700,96700,90900,92500,85200,86100,83900,89100,
76511,43081,Ohio,72,170300,159900,162100,153200,157400,156200,168100,166900,163200,154200,155300,163700,160500,156700,145400,145600,144100,151200,156700,155100,145900,134700,140600,145600,152e3,151300,155300,155e3,149500,145300,147700,153400,156400,151700,145800,147600,153700,153900,153400,152400,150700,146900,140100,142300,140300,139600,144200,144500,149800,145900,150300,156800,159e3,163300,164900,160900,153700,150800,152900,149500,142400,143200,146200,147100,147300,148600,154300,158300,163400,170900,167600,168300,168e3,168700,169300,164600,168100,167100,169500,168700,165800,166500,176800,174800,174900,170500,182900,185400,179900,171100,165900,167e3,167600,169600,171e3,163300,166100,168100,175900,176700,178500,184900,187800,187800,188800,183300,183900,191300,195400,193800,186400,192100,198e3,204800,201700,204900,196400,199400,214200,225300,228500,216e3,220200,223e3,214200,214200
