"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","29801","Aiken","SC","Augusta-Richmond County, GA","Augusta-Richmond County, GA-SC",,6.53846153846154,87.5,,,82500,0,15.0627615062762,0.0917575757575757,,0.172727272727273,0.0263157894736842,98.5
"Zip","29803","Aiken","SC","Augusta-Richmond County, GA","Augusta-Richmond County, GA-SC",,6.60475072503798,82.61,1.948,,170000,0.176782557454331,5.98503740648379,0.0544882352941176,,0.104356060606061,0.0199637023593466,87
"Zip","29805","Aiken","SC","Augusta-Richmond County, GA","Augusta-Richmond County, GA-SC",,9.06021267780693,100,,,93500,1.08108108108108,34.7262247838617,0.0777540106951871,,0.193384223918575,0,90
"Zip","29824","Edgefield","SC","Augusta-Richmond County, GA","Augusta-Richmond County, GA-SC",,6.56539152050822,100,,2.8637,96300,0,5.13100436681223,0.0601246105919002,,0.0961923847695391,0.0625,105
"Zip","29829","Graniteville","SC","Augusta-Richmond County, GA","Augusta-Richmond County, GA-SC",,0.668415964645767,100,,,118700,-0.419463087248322,4.85865724381625,0.0290985678180287,,0.122950819672131,0.0606060606060606,84
"Zip","29832","Johnston","SC","Augusta-Richmond County, GA","Augusta-Richmond County, GA-SC",,8.69424112691617,,,,84500,-0.236127508854782,9.03225806451613,0.101076923076923,,0.127725856697819,0,105
"Zip","29841","North Augusta","SC","Augusta-Richmond County, GA","Augusta-Richmond County, GA-SC",,5.25203701146251,89.47,,,118100,0.339847068819031,5.6350626118068,0.0878238780694327,,0.120642768850433,0.0307377049180328,64
"Zip","29847","Trenton","SC","Augusta-Richmond County, GA","Augusta-Richmond County, GA-SC",,7.29871564701008,100,,,85200,-0.117233294255569,12.6984126984127,0.0944014084507043,,0.157205240174672,0.0833333333333333,105
"Zip","29851","Burnettown","SC","Augusta-Richmond County, GA","Augusta-Richmond County, GA-SC",,4.02430603507803,50,,,51500,0.389863547758285,13.1868131868132,0.147902912621359,,0.233151183970856,0.1015625,76
"Zip","29860","North Augusta","SC","Augusta-Richmond County, GA","Augusta-Richmond County, GA-SC",,5.03314459328822,80,3.2488,,192300,0.15625,7.7914798206278,0.0495995839833594,,0.0737089201877934,0.0382165605095541,61.5
"Zip","29902","Beaufort","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,6.30575887308383,68.42,,3.7594,201800,0.148883374689826,9.08108108108108,0.0551288404360752,,0.126208072768619,0.0225225225225225,97
"Zip","29906","Beaufort","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,4.37991990056622,87.5,2.2294,2.1008,190700,-0.0524109014675052,6.71516508114158,0.0247194546407972,,0.130063965884861,0.0546448087431694,97
"Zip","29907","Beaufort","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,2.69783179118906,82.61,,2.1054,265300,0.0377073906485671,4.94462025316456,0.0306068601583114,,0.0888656560376372,0.0529411764705882,83.5
"Zip","29909","Okatie","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,5.10219582930534,78.12,3.674,0.984,286200,-0.139567341242149,2.47046186895811,0.0235359888190076,,0.0454783063251437,0.0229885057471264,88
"Zip","29910","Bluffton","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,6.70970860378401,85.42,0.9162,1.187,268100,-0.186150409530901,4.68566966028895,0.019727713539724,,0.0781675749318801,0.0174291938997821,102
"Zip","29915","Bluffton","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,2.82143350365972,,,,518200,-0.670883649607054,-10.6397654768063,-0.0742184484754921,,0.0425531914893617,0,97.5
"Zip","29920","Saint Helena Island","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,3.77848363485706,77.78,5.905,1.2839,349900,-0.085665334094803,4.63516746411483,0.0140697342097742,,0.0711175616835994,0.0408163265306122,223.5
"Zip","29926","Hilton Head Island","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,6.30023477420246,79.49,1.8716,1.3809,415200,-0.144300144300144,5.99948940515701,0.0138896917148361,,0.0685483870967742,0.0226244343891403,105
"Zip","29927","Hardeeville","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,6.32923629332965,100,,,122100,0.246305418719212,5.62283737024221,0.0601965601965602,,0.212290502793296,0.0263157894736842,81
"Zip","29928","Hilton Head Island","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,5.77406435575197,78.72,1.8201,2.0487,422200,-0.0946521533364884,6.91314256773867,0.0237375651350071,,0.0866028708133971,0.0110497237569061,104
"Zip","29935","Port Royal","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,8.98701836762878,,,,171900,0.233236151603499,13.5402906208719,0.0319197207678883,,0.125490196078431,0,101
"Zip","29936","Ridgeland","SC","Hilton Head Island-Bluffton-Beaufort, SC","Hilton Head Island-Bluffton-Beaufort, SC",,5.77751691755282,100,,,128600,0.0778210116731518,12.5109361329834,0.0466951788491445,,0.195522388059702,0.0458015267175573,82
"Zip","30002","Avondale Estates","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.99047092942964,,,,350100,-0.0570939194975735,10.7560898449858,0.0725307055127107,,0.064321608040201,0.015625,58
"Zip","30004","Milton","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.69147907747549,100,,,404900,0.123639960435213,4.78778467908903,0.0486638676216349,,0.0598307419799252,0.00986842105263158,59.5
"Zip","30005","Alpharetta","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.24250794089214,100,,,435000,0.138121546961326,4.29153680172621,0.0567586206896551,,0.0530382859149982,0.0198675496688742,71
"Zip","30009","Alpharetta","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.79837039083,,,,351300,0.142531356898518,8.89646621202728,0.0635297466552804,,0.0582258694802657,0.00671140939597315,87
"Zip","30011","Auburn","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.21847811075818,100,,,176400,-0.169779286926995,12,0.0787981859410432,,0.0546139359698682,0.0344827586206897,60
"Zip","30013","Conyers","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,2.94089214196934,100,,,169200,-0.235849056603774,8.25335892514395,0.0998995271867613,,0.141654135338346,0.0488322717622081,60
"Zip","30014","Covington","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,5.49854992404364,50,,,145200,-0.137551581843191,11.3496932515337,0.100626721763085,,0.127760252365931,0.037037037037037,85
"Zip","30016","Covington","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,4.65267228283386,,,,135400,-0.294550810014728,7.63116057233704,0.0957459379615953,,0.134497172362921,0.0484460694698355,75
"Zip","30017","Grayson","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,3.70390829995857,,,,246000,-0.0406338886631451,6.35538261997406,0.0616829268292682,,0.0700398803589232,0.0498220640569395,55.5
"Zip","30019","Dacula","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.01353404225936,,,,254800,0,5.90191188694929,0.065223704866562,,0.0606499939591639,0.0378486055776892,60
"Zip","30022","Johns Creek","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.39027758596879,,,,407600,0.122819945959224,5.98023920956838,0.058233562315996,,0.0514466461996465,0.0108499095840868,57.5
"Zip","30024","Suwanee","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.48363485706394,100,,,348200,0.115008625646924,5.1963746223565,0.0538081562320505,,0.0502852795739825,0.0181543116490166,56
"Zip","30025","Social Circle","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.94904018781936,100,,,190900,0,8.52757248436612,0.0770717653221582,,0.0826010544815466,0.0106382978723404,84
"Zip","30028","Cumming","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.54992404364038,33.33,,,263200,-0.0759301442672741,8.40197693574959,0.0597910334346505,,0.0428535417191833,0.00588235294117647,81
"Zip","30030","Decatur","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.15854163789532,100,,,503100,-0.119118522930316,1.10530546623794,0.0278155436294971,,0.0359423031449515,0,59
"Zip","30032","Candler-Mcafee","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,5.78442204115454,66.67,,,143900,0,34.7378277153558,0.0911327310632384,,0.18368320610687,0.0168831168831169,50.5
"Zip","30033","North Decatur","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.12346360999862,100,,,324700,-0.215119852489244,7.33884297520661,0.0535201724668926,,0.0659129692832764,0.00323624595469256,45
"Zip","30039","Snellville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.45629056760116,,,,183600,0.109051254089422,7.80974750440399,0.0846677559912854,,0.0850724445035225,0.04375,52
"Zip","30040","Cumming","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.69562215163652,100,,,296800,-0.0336813742000674,6.8394528437725,0.0488106469002696,,0.0493639491159293,0.00486223662884927,59
"Zip","30041","Cumming","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.67918795746444,90,,,354900,-0.028169014084507,5.03107428233205,0.0501070724147648,,0.0488686225587198,0.0105633802816901,64
"Zip","30043","Lawrenceville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.63761911338213,,,,230600,0.0433839479392625,7.40568234746157,0.0716131830008673,,0.0523479599692071,0.0176470588235294,51.5
"Zip","30044","Lawrenceville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.56787736500483,,,,187400,0,9.97652582159624,0.0799786552828174,,0.0632269348491473,0.0235131396957123,51
"Zip","30045","Lawrenceville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.95898356580583,,,,213000,0.0469704086425552,8.95140664961637,0.0773145539906104,,0.0613243615231687,0.0448877805486284,49
"Zip","30046","Lawrenceville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.53252313216407,,,,175600,0.114025085518814,11.2801013941698,0.0855808656036448,,0.052930056710775,0.0223214285714286,54
"Zip","30047","Lilburn","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.81093771578511,,,,213300,0.0469043151969981,8.93769152196118,0.0746554149085794,,0.0557023570447099,0.0113851992409867,49.5
"Zip","30052","Loganville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.8697693688717,,,,200700,0,7.44111349036403,0.0848380667663178,,0.0574180403778477,0.0403225806451613,60
"Zip","30054","Oxford","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,2.56939649219721,0,,,178300,-0.0560538116591928,14.5886889460154,0.059657879977566,,0.101568334578043,0.0294117647058824,180.5
"Zip","30055","Mansfield","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.1661372738572,100,,,208000,-0.14402304368699,17.2491544532131,0.0524567307692307,,0.0809968847352025,0,62
"Zip","30056","Newborn","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.45560005524099,,,,180900,0.221606648199446,19.2485168094924,0.0576008844665561,,0.111111111111111,0.04,62
"Zip","30058","Lithonia","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,2.10261013672145,0,,,127800,-0.467289719626168,10.077519379845,0.0957511737089203,,0.209364548494983,0.0447284345047923,67
"Zip","30060","Marietta","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.05358375914929,100,,,154100,-0.194300518134715,7.98878766643308,0.0887735236859182,,0.117967332123412,0.0153846153846154,54
"Zip","30062","Marietta","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.79229388206049,96.3,,,326200,0.0306654400490647,7.65676567656766,0.0550980993255672,,0.0504971219256934,0.00863557858376511,55
"Zip","30064","Marietta","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.64397182709571,100,,,282300,-0.106157112526539,7.46098210886943,0.0556429330499468,,0.0641071642148068,0.0130597014925373,55
"Zip","30066","Marietta","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.41872669520784,100,,,251000,-0.0796178343949045,8.89370932754881,0.0545139442231075,,0.0557546794105934,0.00892857142857143,51.5
"Zip","30067","Marietta","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.46374810109101,85.71,,,246900,-0.0809388911371914,11.8713185319438,0.0511988659376266,,0.0836253211866386,0.00837988826815643,55
"Zip","30068","Marietta","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,5.34456566772545,90,,,415300,-0.0481347773766546,3.77311344327836,0.0380520105947508,,0.0513979574753055,0.00325732899022801,54.5
"Zip","30075","Roswell","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.83261980389449,80,,,411700,-0.0485554746297645,3.39025615268709,0.0407602623269372,,0.045427375971309,0.00657894736842105,65
"Zip","30076","Roswell","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.46968650738848,,,,350600,0.142816338189089,6.27462867535617,0.0494238448374216,,0.0511585916340656,0.00882352941176471,57
"Zip","30078","Snellville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.37729595359757,,,,200200,-0.0499251123315027,7.92452830188679,0.0844505494505494,,0.0610795454545455,0.0377906976744186,62
"Zip","30079","Scottdale","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.69935091838144,,,,173400,-0.115207373271889,11.0826393337604,0.0715455594002308,,0.150887573964497,0.0196078431372549,58
"Zip","30080","Smyrna","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.63444275652534,87.5,,,270600,-0.221238938053097,13.506711409396,0.0582963784183297,,0.101705930138099,0.012779552715655,59
"Zip","30082","Smyrna","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.25051788427013,93.75,,,271700,-0.147004777655274,9.38003220611916,0.044008097165992,,0.0887249736564805,0.0142517814726841,52
"Zip","30084","Tucker","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.44786631680707,100,,,228600,-0.131061598951507,11.7848410757946,0.0681277340332458,,0.0734204024002824,0.00721153846153846,45
"Zip","30087","Stone Mountain","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,3.95594531142107,100,,,197100,-0.20253164556962,9.13621262458472,0.0699847792998478,,0.115581098339719,0.0400552486187845,58.5
"Zip","30092","Peachtree Corners","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.34014638862036,100,,,347400,-0.0575373993095512,5.27272727272727,0.0401669545192862,,0.0484104046242775,0.00995024875621891,49
"Zip","30094","Conyers","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.13520232012153,100,,,166200,-0.240096038415366,11.3194909578031,0.0905475330926595,,0.13006083490665,0.0403225806451613,71
"Zip","30096","Duluth","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.92141969341251,,,,223200,0.0448229493500672,8.50753524550316,0.0766532258064516,,0.062164124909223,0.0163551401869159,48
"Zip","30097","Duluth","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,5.85209225245132,50,,,411900,0.145878920495988,2.56474103585657,0.0528235008497209,,0.0569230769230769,0.0189189189189189,68
"Zip","30101","Acworth","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.14901256732495,100,,,224400,-0.0890471950133571,7.88461538461538,0.052036541889483,,0.0620488793212612,0.0244897959183673,47
"Zip","30102","Acworth","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.67034939925425,77.78,,,199000,-0.0502260170768458,10.4328523862375,0.0779698492462311,,0.0582381729200653,0.0280112044817927,49
"Zip","30103","Adairsville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.29443447037702,,,,142300,0.423429781227946,5.64216778025241,0.16306394940267,,0.0935483870967742,0.00689655172413793,54
"Zip","30104","Aragon","GA","Cedartown, GA","Cedartown, GA",,5.39082999585693,,,,92400,0,9.73871733966746,0.0637337662337663,,0.172413793103448,0.0153846153846154,62
"Zip","30105","Armuchee","GA","Rome, GA","Rome, GA",,9.42687474105787,,,,148200,0.27063599458728,8.65102639296188,0.0590620782726046,,0.0666666666666667,0,70
"Zip","30106","Austell","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,5.06628918657644,100,,,155000,-0.128865979381443,10.8726752503577,0.0824903225806453,,0.104190695886198,0.044280442804428,47
"Zip","30107","Ball Ground","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.6685540671178,,,,244200,0,10.3978300180832,0.072035217035217,,0.0450367647058824,0.0102040816326531,71
"Zip","30108","Bowdon","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.01477696450766,,,,114800,0.174520069808028,3.89140271493213,0.163040069686411,,0.119266055045872,0.0256410256410256,64
"Zip","30110","Bremen","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,5.9750034525618,100,,,122600,0,4.69684030742955,0.110758564437194,,0.10608020698577,0.0121951219512195,49
"Zip","30113","Buchanan","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,4.21350642176495,100,,,110400,-0.180831826401447,3.37078651685393,0.12018115942029,,0.150877192982456,0,56
"Zip","30114","Canton","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.01836762878056,80,,,247600,-0.040371417036738,7.32553099263112,0.0729240710823909,,0.0484929671801741,0.0165745856353591,57
"Zip","30115","Canton","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.21212539704461,100,,,271400,0.0368595650571323,8.12749003984064,0.0665438467207073,,0.041139680333565,0.0168918918918919,63
"Zip","30116","Carrollton","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,5.05800303825438,0,,,140500,-0.142146410803127,7.82808902532617,0.118811387900356,,0.0721205597416577,0.0298507462686567,61
"Zip","30117","Carrollton","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.46181466648253,75,,,132700,-0.150489089541008,7.79853777416734,0.126789751318764,,0.1008164714235,0.0316901408450704,73.5
"Zip","30120","Cartersville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.08092804861207,90,,,160000,0.313479623824451,9.06612133605999,0.12885625,,0.0799628079962808,0.0116279069767442,59
"Zip","30121","Cartersville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.59121668277862,100,,,155100,0.518470511989631,8.23447313328681,0.14170857511283,,0.0775784753363229,0.023121387283237,64
"Zip","30122","Lithia Springs","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.65101505316945,,,,141300,0.0708215297450425,11.4353312302839,0.111825902335456,,0.141500474833808,0.0671140939597315,59
"Zip","30124","Cave Spring","GA","Rome, GA","Rome, GA",,7.17304239745891,,,,137900,0.218023255813953,6.48648648648649,0.0456852791878173,,0.158974358974359,0,70
"Zip","30125","Cedartown","GA","Cedartown, GA","Cedartown, GA",,4.09128573401464,,,,86900,0,7.54950495049505,0.0715765247410818,,0.209737827715356,0.0267857142857143,70
"Zip","30126","Mableton","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,5.66358237812457,94.12,,,206500,-0.145067698259188,12.1673003802281,0.0755351089588379,,0.124540199684708,0.0239099859353024,57
"Zip","30127","Powder Springs","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,4.85430189200387,82.61,,,198100,-0.100857286938981,9.32671081677704,0.0701110550227158,,0.0754445472299311,0.0313351498637602,53.5
"Zip","30134","Douglasville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,5.86383096257423,,,,130200,0.0768639508070715,7.42574257425743,0.13315668202765,,0.116832386363636,0.0425531914893617,55
"Zip","30135","Douglasville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,3.15287943654191,0,,,168100,0,8.03341902313625,0.104967281380131,,0.0950177552996879,0.0509626274065685,56
"Zip","30139","Fairmount","GA","Calhoun, GA","Calhoun, GA",,5.02762049440685,,,,139400,0.215672178289001,9.16209866875489,0.031413199426112,,0.15,0.0238095238095238,64.5
"Zip","30143","Jasper","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,4.88123187405055,100,,,215000,-0.13934045517882,5.44384502206964,0.0870511627906976,,0.0848111025443331,0.0181818181818182,58
"Zip","30144","Kennesaw","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.55779588454633,92.86,,,207600,-0.0481463649494463,7.56476683937824,0.0598699421965319,,0.0701313215982118,0.0318725099601594,48
"Zip","30145","Euharlee","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,5.69534594669245,66.67,,,153100,0.261951538965291,5.36820371644873,0.161606792945787,,0.0734126984126984,0.0540540540540541,57.5
"Zip","30147","Lindale","GA","Rome, GA","Rome, GA",,6.98522303549234,100,,,104100,0.482625482625483,17.4943566591422,0.050653218059558,,0.176300578034682,0.0491803278688525,70
"Zip","30152","Kennesaw","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.98453252313216,100,,,270300,-0.110864745011086,8.46709470304976,0.0595523492415835,,0.0649603352791498,0.0138248847926267,50
"Zip","30153","Rockmart","GA","Cedartown, GA","Cedartown, GA",,2.15577958845463,,,,98200,-0.101729399796541,10.5855855855856,0.0515784114052953,,0.202861952861953,0.024896265560166,46
"Zip","30161","Rome","GA","Rome, GA","Rome, GA",,7.24140312111587,57.14,,,118300,0.509770603228547,9.94423791821561,0.0657903634826711,,0.16655196145905,0.012396694214876,78
"Zip","30165","Rome","GA","Rome, GA","Rome, GA",,1.47355337660544,50,,,115200,0.0868809730668983,2.76538804638715,0.0576996527777778,,0.139629831246598,0.0350877192982456,65.5
"Zip","30168","Austell","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,4.18657643971827,100,,,138200,-0.288600288600289,10.207336523126,0.0908900144717801,,0.139780018331806,0.0262295081967213,51
"Zip","30170","Roopville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.59825990885237,100,,,151100,-0.132187706543291,9.65166908563135,0.0807743216412971,,0.108949416342412,0,64
"Zip","30171","Fairmount","GA","Calhoun, GA","Calhoun, GA",,4.2770335589007,0,,,171700,0.0582750582750583,6.11866501854141,0.00391962725684336,,0.0522565320665083,0,64.5
"Zip","30173","Silver Creek","GA","Rome, GA","Rome, GA",,7.51829857754454,100,,,134600,0.0743494423791822,6.82539682539683,0.0585289747399702,,0.114566284779051,0.0142857142857143,70
"Zip","30176","Tallapoosa","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,5.30865902499655,100,,,102000,0,3.86965376782077,0.141245098039216,,0.111747851002865,0.0256410256410256,56
"Zip","30178","Taylorsville","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.54288081756664,100,,,180500,0.277777777777778,7.50446694460989,0.115135734072022,,0.06426735218509,0,57.5
"Zip","30179","Temple","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.79671316116558,66.67,,,135300,0,7.72292993630573,0.123207686622321,,0.0766509433962264,0.0461538461538462,60
"Zip","30180","Villa Rica","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.64190029001519,,,,157100,-0.0636132315521628,7.38209159261791,0.103093570973902,,0.0740421868273784,0.0377906976744186,63
"Zip","30182","Waco","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,7.67435437094324,100,,,134200,0.0745712155108128,5.58615263571991,0.112682563338301,,0.126865671641791,0,56
"Zip","30183","Waleska","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.32412650186438,,,,244800,0.245700245700246,7.22733245729304,0.0831781045751634,,0.0703125,0.0555555555555556,86
"Zip","30184","White","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.69203148736362,,,,202100,0.0990589400693413,12.4026696329255,0.090796635329045,,0.0535905680600214,0,57.5
"Zip","30185","Whitesburg","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,6.02610136721447,,,,154900,-0.193298969072165,18.9708141321045,0.0651904454486765,,0.0868347338935574,0.0645161290322581,64
"Zip","30187","Winston","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.57961607512775,,,,186700,0,13.4264884568651,0.0966684520621317,,0.0928237129485179,0.0672268907563025,79.5
"Zip","30188","Woodstock","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,9.18519541499793,100,,,233100,-0.0428816466552316,8.87435777673984,0.0761990561990562,,0.0426281486700722,0.0165289256198347,50
"Zip","30189","Woodstock","GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA",,8.69078856511532,100,,,248000,-0.0403063280935107,8.24967263203841,0.0701209677419354,,0.0402554961378491,0.014760147601476,49
